,level,timestamp,lat,lon,boat_id,degree,ppm
1454,16.44,2022-07-29 14:17:08-07:00,32.915083,-117.099467,1.0,27.81,1069.68
1455,17.15,2022-07-29 14:17:08-07:00,32.915083,-117.099467,1.0,27.81,1070.95
1456,16.58,2022-07-29 14:17:12-07:00,32.915085,-117.099461,1.0,27.81,1060.18
1457,16.53,2022-07-29 14:17:12-07:00,32.915085,-117.099461,1.0,27.81,1055.45
1458,16.82,2022-07-29 14:17:12-07:00,32.915085,-117.099461,1.0,27.88,1079.23
1459,16.65,2022-07-29 14:17:18-07:00,32.91509,-117.09945,1.0,27.88,1060.18
1460,16.64,2022-07-29 14:17:20-07:00,32.915091,-117.099446,1.0,27.81,1069.68
1461,16.68,2022-07-29 14:17:22-07:00,32.915093,-117.099443,1.0,27.81,1069.68
1462,16.71,2022-07-29 14:17:24-07:00,32.915094,-117.099439,1.0,27.81,1068.42
1463,16.67,2022-07-29 14:17:26-07:00,32.915095,-117.099436,1.0,27.81,1074.45
1464,16.61,2022-07-29 14:17:28-07:00,32.915095,-117.099434,1.0,27.75,1079.23
1465,16.63,2022-07-29 14:17:30-07:00,32.915097,-117.099431,1.0,27.81,1074.45
1466,16.58,2022-07-29 14:17:30-07:00,32.915097,-117.099431,1.0,27.81,1069.68
1467,16.53,2022-07-29 14:17:36-07:00,32.9151,-117.09942,1.0,27.81,1060.18
1468,16.57,2022-07-29 14:17:36-07:00,32.9151,-117.09942,1.0,27.81,1014.66
1469,16.74,2022-07-29 14:17:40-07:00,32.915103,-117.099413,1.0,27.81,1007.66
1470,17.12,2022-07-29 14:17:44-07:00,32.915107,-117.099406,1.0,27.75,1064.92
1471,16.65,2022-07-29 14:17:44-07:00,32.915107,-117.099406,1.0,27.88,1068.42
1472,16.74,2022-07-29 14:17:48-07:00,32.915109,-117.099397,1.0,27.88,1060.18
1473,16.71,2022-07-29 14:17:48-07:00,32.915109,-117.099397,1.0,27.88,1069.68
1474,16.67,2022-07-29 14:17:48-07:00,32.915109,-117.099397,1.0,27.88,1064.92
1475,16.96,2022-07-29 14:17:54-07:00,32.915111,-117.099383,1.0,27.88,1060.18
1476,16.92,2022-07-29 14:17:56-07:00,32.915112,-117.099379,1.0,27.81,1054.21
1477,16.79,2022-07-29 14:17:58-07:00,32.915113,-117.099374,1.0,27.81,1079.23
1478,16.76,2022-07-29 14:18:00-07:00,32.915114,-117.099371,1.0,27.88,1069.68
1479,16.74,2022-07-29 14:18:04-07:00,32.915118,-117.099365,1.0,27.88,1060.18
1480,16.49,2022-07-29 14:18:06-07:00,32.915121,-117.099363,1.0,27.81,1069.68
1481,16.62,2022-07-29 14:18:06-07:00,32.915121,-117.099363,1.0,27.81,1064.92
1482,17.56,2022-07-29 14:18:12-07:00,32.915126,-117.099349,1.0,27.75,1015.86
1483,16.67,2022-07-29 14:18:12-07:00,32.915126,-117.099349,1.0,27.81,1074.45
1484,17.14,2022-07-29 14:18:16-07:00,32.915128,-117.099341,1.0,27.88,1069.68
1485,17.05,2022-07-29 14:18:16-07:00,32.915128,-117.099341,1.0,27.75,1025.13
1486,16.53,2022-07-29 14:18:20-07:00,32.915129,-117.099334,1.0,27.75,1079.23
1487,17.17,2022-07-29 14:18:20-07:00,32.915129,-117.099334,1.0,27.81,1020.49
1488,17.13,2022-07-29 14:18:24-07:00,32.91513,-117.099328,1.0,27.75,1061.44
1489,16.61,2022-07-29 14:18:24-07:00,32.91513,-117.099328,1.0,27.81,1069.68
1490,16.57,2022-07-29 14:18:24-07:00,32.91513,-117.099328,1.0,27.81,1075.72
1491,16.49,2022-07-29 14:18:30-07:00,32.91513,-117.099316,1.0,27.81,1060.18
1492,16.49,2022-07-29 14:18:32-07:00,32.91513,-117.099312,1.0,27.81,1064.92
1493,16.62,2022-07-29 14:18:34-07:00,32.915131,-117.099307,1.0,27.81,1064.92
1494,16.65,2022-07-29 14:18:36-07:00,32.915132,-117.099304,1.0,27.81,1079.23
1495,16.48,2022-07-29 14:18:38-07:00,32.915132,-117.099299,1.0,27.81,1074.45
1496,16.82,2022-07-29 14:18:40-07:00,32.915132,-117.099295,1.0,27.81,1074.45
1497,16.73,2022-07-29 14:18:42-07:00,32.915133,-117.09929,1.0,27.81,1074.45
1498,16.58,2022-07-29 14:18:42-07:00,32.915133,-117.09929,1.0,27.81,1069.68
1499,16.58,2022-07-29 14:18:42-07:00,32.915133,-117.09929,1.0,27.81,1064.92
1500,16.73,2022-07-29 14:18:50-07:00,32.915132,-117.099273,1.0,27.81,1055.45
1501,16.87,2022-07-29 14:18:54-07:00,32.915131,-117.099264,1.0,27.81,1050.74
1502,17.06,2022-07-29 14:18:54-07:00,32.915131,-117.099264,1.0,27.81,1079.23
1503,16.97,2022-07-29 14:18:58-07:00,32.915132,-117.099255,1.0,27.88,1079.23
1504,16.9,2022-07-29 14:18:58-07:00,32.915132,-117.099255,1.0,27.81,1069.68
1505,16.78,2022-07-29 14:19:02-07:00,32.915134,-117.099248,1.0,27.69,1050.74
1506,17.12,2022-07-29 14:19:02-07:00,32.915134,-117.099248,1.0,27.81,1074.45
1507,16.63,2022-07-29 14:19:06-07:00,32.915136,-117.09924,1.0,27.69,1064.92
1508,16.6,2022-07-29 14:19:08-07:00,32.915137,-117.099236,1.0,27.88,1074.45
1509,16.55,2022-07-29 14:19:10-07:00,32.915138,-117.099232,1.0,27.81,1063.67
1510,16.53,2022-07-29 14:19:12-07:00,32.915138,-117.099228,1.0,27.81,1069.68
1511,16.55,2022-07-29 14:19:14-07:00,32.915138,-117.099223,1.0,27.75,1074.45
1512,16.71,2022-07-29 14:19:16-07:00,32.915138,-117.099218,1.0,27.81,1064.92
1513,16.82,2022-07-29 14:19:18-07:00,32.915138,-117.099214,1.0,27.81,1079.23
1514,16.64,2022-07-29 14:19:18-07:00,32.915138,-117.099214,1.0,27.81,1074.45
1515,16.88,2022-07-29 14:19:18-07:00,32.915138,-117.099214,1.0,27.81,1066.19
1516,16.94,2022-07-29 14:19:26-07:00,32.915139,-117.099196,1.0,27.81,1060.18
1517,16.4,2022-07-29 14:19:30-07:00,32.915138,-117.099185,1.0,27.81,1079.23
1518,16.7,2022-07-29 14:19:30-07:00,32.915138,-117.099185,1.0,27.75,1069.68
1519,16.85,2022-07-29 14:19:34-07:00,32.915137,-117.099175,1.0,27.81,1079.23
1520,16.73,2022-07-29 14:19:34-07:00,32.915137,-117.099175,1.0,27.88,1074.45
1521,16.63,2022-07-29 14:19:38-07:00,32.915136,-117.099165,1.0,27.75,1064.92
1522,16.57,2022-07-29 14:19:38-07:00,32.915136,-117.099165,1.0,27.81,1060.18
1523,16.86,2022-07-29 14:19:42-07:00,32.915136,-117.099155,1.0,27.81,1069.68
1524,16.57,2022-07-29 14:19:44-07:00,32.915136,-117.09915,1.0,27.81,1079.23
1525,16.51,2022-07-29 14:19:46-07:00,32.915136,-117.099146,1.0,27.81,1064.92
1526,16.51,2022-07-29 14:19:48-07:00,32.915135,-117.099142,1.0,27.81,1074.45
1527,16.26,2022-07-29 14:19:50-07:00,32.915135,-117.099138,1.0,27.81,1060.18
1528,16.44,2022-07-29 14:19:52-07:00,32.915135,-117.099135,1.0,27.81,1074.45
1529,16.44,2022-07-29 14:19:54-07:00,32.915135,-117.099131,1.0,27.81,1074.45
1530,16.48,2022-07-29 14:19:54-07:00,32.915135,-117.099131,1.0,27.81,1074.45
1531,16.48,2022-07-29 14:19:54-07:00,32.915135,-117.099131,1.0,27.81,1064.92
1532,16.44,2022-07-29 14:20:02-07:00,32.915139,-117.099122,1.0,27.81,1063.67
1533,16.54,2022-07-29 14:20:02-07:00,32.915139,-117.099122,1.0,27.81,1069.68
1534,16.61,2022-07-29 14:20:06-07:00,32.91514,-117.099117,1.0,27.88,1079.23
1535,17.08,2022-07-29 14:20:10-07:00,32.915141,-117.099112,1.0,27.75,1075.72
1536,16.55,2022-07-29 14:20:14-07:00,32.915142,-117.099105,1.0,27.75,1055.45
1537,16.43,2022-07-29 14:20:14-07:00,32.915142,-117.099105,1.0,27.81,1073.18
1538,16.19,2022-07-29 14:20:18-07:00,32.915144,-117.099099,1.0,27.81,1064.92
1539,16.89,2022-07-29 14:20:20-07:00,32.915144,-117.099096,1.0,27.75,1073.18
1540,16.42,2022-07-29 14:20:22-07:00,32.915144,-117.099092,1.0,27.81,1074.45
1541,16.47,2022-07-29 14:20:24-07:00,32.915144,-117.099089,1.0,27.81,1063.67
1542,16.47,2022-07-29 14:20:26-07:00,32.915145,-117.099086,1.0,27.88,1079.23
1543,16.65,2022-07-29 14:20:28-07:00,32.915145,-117.099081,1.0,27.81,1058.93
1544,17.1,2022-07-29 14:20:30-07:00,32.915146,-117.099075,1.0,27.81,1069.68
1545,17.14,2022-07-29 14:20:30-07:00,32.915146,-117.099075,1.0,27.75,1055.45
1546,16.72,2022-07-29 14:20:30-07:00,32.915146,-117.099075,1.0,27.75,1077.95
1547,16.85,2022-07-29 14:20:38-07:00,32.915145,-117.099059,1.0,27.75,1064.92
1548,17.18,2022-07-29 14:20:38-07:00,32.915145,-117.099059,1.0,27.81,1020.49
1549,16.89,2022-07-29 14:20:42-07:00,32.915145,-117.09905,1.0,27.75,1055.45
1550,16.73,2022-07-29 14:20:42-07:00,32.915145,-117.09905,1.0,27.81,1074.45
1551,16.96,2022-07-29 14:20:46-07:00,32.915149,-117.099045,1.0,27.81,1063.67
1552,16.97,2022-07-29 14:20:46-07:00,32.915149,-117.099045,1.0,27.88,1068.42
1553,16.96,2022-07-29 14:20:50-07:00,32.915151,-117.099036,1.0,27.88,1074.45
1554,16.88,2022-07-29 14:20:50-07:00,32.915151,-117.099036,1.0,27.81,1073.18
1555,17.31,2022-07-29 14:20:54-07:00,32.915153,-117.099028,1.0,27.75,1064.92
1556,16.77,2022-07-29 14:20:56-07:00,32.915157,-117.099028,1.0,27.88,1074.45
1557,16.86,2022-07-29 14:20:58-07:00,32.915157,-117.09902,1.0,27.81,1050.74
1558,16.79,2022-07-29 14:21:00-07:00,32.915157,-117.099015,1.0,27.88,1074.45
1559,16.84,2022-07-29 14:21:02-07:00,32.915158,-117.099013,1.0,27.81,1069.68
1560,16.63,2022-07-29 14:21:04-07:00,32.915162,-117.099009,1.0,27.69,1069.68
1561,16.94,2022-07-29 14:21:06-07:00,32.915164,-117.099004,1.0,27.88,1064.92
1562,16.92,2022-07-29 14:21:08-07:00,32.915168,-117.099,1.0,27.75,1069.68
1563,16.87,2022-07-29 14:21:08-07:00,32.915168,-117.099,1.0,27.88,1074.45
1564,16.81,2022-07-29 14:21:14-07:00,32.915177,-117.098991,1.0,27.88,1064.92
1565,16.88,2022-07-29 14:21:18-07:00,32.91518,-117.098978,1.0,27.75,1055.45
1566,16.7,2022-07-29 14:21:18-07:00,32.91518,-117.098978,1.0,27.88,1079.23
1567,16.84,2022-07-29 14:21:22-07:00,32.915191,-117.098975,1.0,27.81,1069.68
1568,10.37,2022-07-29 14:21:22-07:00,32.915191,-117.098975,1.0,27.88,812.05
1569,7.79,2022-07-29 14:21:26-07:00,32.915207,-117.098972,1.0,27.81,1047.27
1570,7.39,2022-07-29 14:21:26-07:00,32.915207,-117.098972,1.0,27.63,1045.05
1571,8.14,2022-07-29 14:21:26-07:00,32.915207,-117.098972,1.0,27.38,1048.79
1572,7.95,2022-07-29 14:21:32-07:00,32.915226,-117.098976,1.0,27.25,1043.11
1573,7.68,2022-07-29 14:21:34-07:00,32.91523,-117.098976,1.0,27.25,1052.56
1574,6.89,2022-07-29 14:21:36-07:00,32.915235,-117.098973,1.0,27.13,1070.66
1575,7.5,2022-07-29 14:21:38-07:00,32.915239,-117.098973,1.0,27.0,1052.86
1576,7.52,2022-07-29 14:21:40-07:00,32.915246,-117.098974,1.0,26.94,1049.39
1577,6.98,2022-07-29 14:21:42-07:00,32.915253,-117.098976,1.0,26.81,1069.73
1578,7.1,2022-07-29 14:21:44-07:00,32.915257,-117.098972,1.0,26.94,1057.62
1579,6.98,2022-07-29 14:21:44-07:00,32.915257,-117.098972,1.0,27.19,1034.95
1580,6.83,2022-07-29 14:21:50-07:00,32.915278,-117.098978,1.0,27.31,1037.17
1581,6.9,2022-07-29 14:21:50-07:00,32.915278,-117.098978,1.0,27.31,1040.62
1582,6.7,2022-07-29 14:21:54-07:00,32.915299,-117.099014,1.0,27.44,1044.08
1583,7.7,2022-07-29 14:21:54-07:00,32.915299,-117.099014,1.0,27.56,1035.68
1584,6.63,2022-07-29 14:21:58-07:00,32.915323,-117.099075,1.0,27.63,1037.89
1585,6.75,2022-07-29 14:21:58-07:00,32.915323,-117.099075,1.0,27.94,1034.22
1586,7.25,2022-07-29 14:22:02-07:00,32.915347,-117.099162,1.0,28.06,1034.0
1587,7.85,2022-07-29 14:22:02-07:00,32.915347,-117.099162,1.0,28.25,1029.17
1588,6.81,2022-07-29 14:22:02-07:00,32.915347,-117.099162,1.0,28.5,1007.21
1589,6.84,2022-07-29 14:22:08-07:00,32.915356,-117.099305,1.0,28.94,1013.87
1590,6.73,2022-07-29 14:22:10-07:00,32.915351,-117.099352,1.0,29.19,1005.72
1591,6.73,2022-07-29 14:22:12-07:00,32.915335,-117.099398,1.0,29.63,995.48
1592,6.79,2022-07-29 14:22:14-07:00,32.915319,-117.099446,1.0,29.75,996.57
1593,6.78,2022-07-29 14:22:16-07:00,32.915294,-117.099492,1.0,30.06,994.31
1594,6.82,2022-07-29 14:22:18-07:00,32.915267,-117.09954,1.0,30.19,988.71
1595,6.69,2022-07-29 14:22:20-07:00,32.915237,-117.09958,1.0,30.13,987.59
1596,6.53,2022-07-29 14:22:20-07:00,32.915237,-117.09958,1.0,30.06,975.37
1597,7.66,2022-07-29 14:22:26-07:00,32.915127,-117.099668,1.0,29.75,741.83
1598,7.45,2022-07-29 14:22:30-07:00,32.915045,-117.099722,1.0,29.5,543.97
1599,6.67,2022-07-29 14:22:30-07:00,32.915045,-117.099722,1.0,29.44,552.94
1600,6.69,2022-07-29 14:22:34-07:00,32.914973,-117.099781,1.0,29.31,549.72
1601,7.74,2022-07-29 14:22:34-07:00,32.914973,-117.099781,1.0,29.13,532.24
1602,6.79,2022-07-29 14:22:38-07:00,32.914904,-117.099818,1.0,29.19,551.62
1603,7.86,2022-07-29 14:22:38-07:00,32.914904,-117.099818,1.0,29.06,550.29
1604,6.78,2022-07-29 14:22:38-07:00,32.914904,-117.099818,1.0,28.81,557.43
1605,7.14,2022-07-29 14:22:44-07:00,32.914824,-117.099836,1.0,28.88,547.02
1606,6.97,2022-07-29 14:22:46-07:00,32.914805,-117.099849,1.0,28.75,559.37
1607,6.84,2022-07-29 14:22:48-07:00,32.914791,-117.099862,1.0,28.75,548.3
1608,6.98,2022-07-29 14:22:50-07:00,32.914779,-117.099874,1.0,28.56,560.02
1609,7.05,2022-07-29 14:22:52-07:00,32.914767,-117.099887,1.0,28.56,564.59
1610,6.84,2022-07-29 14:22:54-07:00,32.914758,-117.099893,1.0,28.63,549.58
1611,6.37,2022-07-29 14:22:56-07:00,32.914751,-117.099899,1.0,28.5,561.99
1612,6.75,2022-07-29 14:22:56-07:00,32.914751,-117.099899,1.0,28.5,550.22
1613,6.61,2022-07-29 14:23:02-07:00,32.914736,-117.09992,1.0,28.38,546.94
1614,7.28,2022-07-29 14:23:02-07:00,32.914736,-117.09992,1.0,28.38,558.72
1615,6.49,2022-07-29 14:23:06-07:00,32.914729,-117.09993,1.0,28.44,543.01
1616,6.66,2022-07-29 14:23:10-07:00,32.914725,-117.099931,1.0,28.44,550.86
1617,6.67,2022-07-29 14:23:10-07:00,32.914725,-117.099931,1.0,28.44,554.79
1618,6.74,2022-07-29 14:23:14-07:00,32.914723,-117.099925,1.0,28.38,551.51
1619,6.97,2022-07-29 14:23:14-07:00,32.914723,-117.099925,1.0,28.31,556.09
1620,6.93,2022-07-29 14:23:14-07:00,32.914723,-117.099925,1.0,28.13,552.8
1621,6.99,2022-07-29 14:23:20-07:00,32.914722,-117.099932,1.0,28.19,549.51
1622,6.98,2022-07-29 14:23:22-07:00,32.914723,-117.099938,1.0,28.06,553.45
1623,6.81,2022-07-29 14:23:24-07:00,32.914722,-117.099941,1.0,28.13,550.15
1624,6.86,2022-07-29 14:23:26-07:00,32.914718,-117.099948,1.0,28.06,554.76
1625,7.01,2022-07-29 14:23:28-07:00,32.914711,-117.09994,1.0,28.06,554.76
1626,6.41,2022-07-29 14:23:30-07:00,32.914705,-117.099931,1.0,28.06,554.76
1627,6.62,2022-07-29 14:23:32-07:00,32.914698,-117.099927,1.0,27.94,551.45
1628,6.38,2022-07-29 14:23:32-07:00,32.914698,-117.099927,1.0,28.0,556.07
1629,6.57,2022-07-29 14:23:38-07:00,32.914685,-117.099924,1.0,27.81,560.69
1630,7.53,2022-07-29 14:23:38-07:00,32.914685,-117.099924,1.0,27.81,534.8
1631,6.84,2022-07-29 14:23:42-07:00,32.914679,-117.09992,1.0,27.81,558.04
1632,7.62,2022-07-29 14:23:42-07:00,32.914679,-117.09992,1.0,27.63,532.08
1633,6.65,2022-07-29 14:23:46-07:00,32.914678,-117.09992,1.0,27.5,560.03
1634,7.28,2022-07-29 14:23:46-07:00,32.914678,-117.09992,1.0,27.44,553.37
1635,6.79,2022-07-29 14:23:50-07:00,32.914678,-117.099918,1.0,27.31,553.37
1636,6.83,2022-07-29 14:23:50-07:00,32.914678,-117.099918,1.0,27.38,558.7
1637,6.2,2022-07-29 14:23:50-07:00,32.914678,-117.099918,1.0,27.19,559.37
1638,6.63,2022-07-29 14:23:56-07:00,32.914642,-117.099912,1.0,27.25,555.35
1639,7.07,2022-07-29 14:23:58-07:00,32.914631,-117.099909,1.0,27.13,560.04
1640,6.5,2022-07-29 14:24:00-07:00,32.914617,-117.099906,1.0,27.13,556.68
1641,7.31,2022-07-29 14:24:02-07:00,32.9146,-117.099903,1.0,26.94,530.39
1642,6.42,2022-07-29 14:24:04-07:00,32.914584,-117.0999,1.0,27.0,558.02
1643,6.46,2022-07-29 14:24:06-07:00,32.914575,-117.099893,1.0,26.81,563.41
1644,6.71,2022-07-29 14:24:08-07:00,32.914572,-117.099886,1.0,26.75,563.41
1645,6.39,2022-07-29 14:24:08-07:00,32.914572,-117.099886,1.0,26.69,564.09
1646,6.81,2022-07-29 14:24:08-07:00,32.914572,-117.099886,1.0,26.69,556.66
1647,6.6,2022-07-29 14:24:16-07:00,32.914549,-117.099888,1.0,26.75,561.39
1648,7.07,2022-07-29 14:24:16-07:00,32.914549,-117.099888,1.0,26.69,566.83
1649,6.69,2022-07-29 14:24:20-07:00,32.914521,-117.099898,1.0,26.63,566.14
1650,6.42,2022-07-29 14:24:20-07:00,32.914521,-117.099898,1.0,26.56,566.83
1651,6.61,2022-07-29 14:24:24-07:00,32.914487,-117.099891,1.0,26.56,567.51
1652,6.68,2022-07-29 14:24:24-07:00,32.914487,-117.099891,1.0,26.5,568.2
1653,6.6,2022-07-29 14:24:28-07:00,32.914449,-117.099886,1.0,26.5,564.12
1654,6.64,2022-07-29 14:24:28-07:00,32.914449,-117.099886,1.0,26.44,555.96
1655,6.71,2022-07-29 14:24:32-07:00,32.914412,-117.099872,1.0,26.31,564.81
1656,7.42,2022-07-29 14:24:34-07:00,32.914393,-117.099866,1.0,26.31,568.89
1657,7.04,2022-07-29 14:24:36-07:00,32.914372,-117.099864,1.0,26.38,560.72
1658,6.64,2022-07-29 14:24:38-07:00,32.914354,-117.099858,1.0,26.38,565.5
1659,6.59,2022-07-29 14:24:40-07:00,32.914342,-117.099855,1.0,26.38,561.41
1660,6.77,2022-07-29 14:24:42-07:00,32.914323,-117.099854,1.0,26.19,565.5
1661,6.33,2022-07-29 14:24:44-07:00,32.914305,-117.099844,1.0,26.31,556.64
1662,6.02,2022-07-29 14:24:44-07:00,32.914305,-117.099844,1.0,26.31,565.5
1663,6.31,2022-07-29 14:24:44-07:00,32.914305,-117.099844,1.0,26.19,561.41
1664,6.5,2022-07-29 14:24:52-07:00,32.914207,-117.099807,1.0,26.31,557.32
1665,6.49,2022-07-29 14:24:52-07:00,32.914207,-117.099807,1.0,26.31,553.23
1666,6.57,2022-07-29 14:24:56-07:00,32.914151,-117.099789,1.0,26.31,557.32
1667,6.33,2022-07-29 14:24:56-07:00,32.914151,-117.099789,1.0,26.38,552.55
1668,6.67,2022-07-29 14:25:00-07:00,32.914065,-117.09976,1.0,26.44,560.04
1669,6.11,2022-07-29 14:25:00-07:00,32.914065,-117.09976,1.0,26.5,555.29
1670,6.25,2022-07-29 14:25:04-07:00,32.914031,-117.099746,1.0,26.5,554.61
1671,6.3,2022-07-29 14:25:04-07:00,32.914031,-117.099746,1.0,26.56,553.94
1672,6.35,2022-07-29 14:25:08-07:00,32.913997,-117.099731,1.0,26.69,558.01
1673,6.48,2022-07-29 14:25:10-07:00,32.913978,-117.099718,1.0,26.63,553.27
1674,5.7,2022-07-29 14:25:12-07:00,32.913963,-117.099719,1.0,26.69,552.61
1675,6.5,2022-07-29 14:25:14-07:00,32.913958,-117.099719,1.0,26.81,543.84
1676,6.39,2022-07-29 14:25:16-07:00,32.91396,-117.099716,1.0,26.81,527.62
1677,7.28,2022-07-29 14:25:18-07:00,32.913961,-117.099714,1.0,26.81,551.27
1678,7.59,2022-07-29 14:25:20-07:00,32.913961,-117.099709,1.0,26.88,550.61
1679,7.73,2022-07-29 14:25:20-07:00,32.913961,-117.099709,1.0,26.94,553.32
1680,7.64,2022-07-29 14:25:20-07:00,32.913961,-117.099709,1.0,27.06,541.22
1681,7.78,2022-07-29 14:25:28-07:00,32.913953,-117.099698,1.0,27.0,545.26
1682,8.65,2022-07-29 14:25:28-07:00,32.913953,-117.099698,1.0,27.13,552.66
1683,7.76,2022-07-29 14:25:32-07:00,32.913947,-117.099692,1.0,27.19,544.6
1684,8.66,2022-07-29 14:25:32-07:00,32.913947,-117.099692,1.0,27.0,521.05
1685,7.82,2022-07-29 14:25:36-07:00,32.913921,-117.09968,1.0,27.13,539.93
1686,8.63,2022-07-29 14:25:36-07:00,32.913921,-117.09968,1.0,27.19,553.32
1687,7.71,2022-07-29 14:25:40-07:00,32.913899,-117.099678,1.0,27.19,543.95
1688,7.83,2022-07-29 14:25:44-07:00,32.913893,-117.099679,1.0,27.25,543.95
1689,7.86,2022-07-29 14:25:46-07:00,32.913896,-117.09968,1.0,27.25,547.97
1690,8.7,2022-07-29 14:25:48-07:00,32.913899,-117.099682,1.0,27.13,532.52
1691,7.84,2022-07-29 14:25:50-07:00,32.913903,-117.099685,1.0,27.25,543.3
1692,7.84,2022-07-29 14:25:52-07:00,32.913904,-117.099692,1.0,27.25,535.26
1693,7.82,2022-07-29 14:25:54-07:00,32.913905,-117.099694,1.0,27.25,534.62
1694,7.8,2022-07-29 14:25:56-07:00,32.9139,-117.099686,1.0,27.25,530.61
1695,7.83,2022-07-29 14:25:58-07:00,32.9139,-117.099684,1.0,27.31,537.99
1696,7.81,2022-07-29 14:25:58-07:00,32.9139,-117.099684,1.0,27.25,533.99
1697,8.68,2022-07-29 14:26:04-07:00,32.913901,-117.099686,1.0,27.38,510.52
1698,7.84,2022-07-29 14:26:08-07:00,32.9139,-117.099701,1.0,27.31,541.36
1699,8.41,2022-07-29 14:26:08-07:00,32.9139,-117.099701,1.0,27.38,537.99
1700,8.73,2022-07-29 14:26:12-07:00,32.9139,-117.099732,1.0,27.44,533.99
1701,7.81,2022-07-29 14:26:12-07:00,32.9139,-117.099732,1.0,27.5,532.71
1702,7.79,2022-07-29 14:26:16-07:00,32.913888,-117.099766,1.0,27.44,532.08
1703,7.82,2022-07-29 14:26:16-07:00,32.913888,-117.099766,1.0,27.38,528.71
1704,7.83,2022-07-29 14:26:16-07:00,32.913888,-117.099766,1.0,27.56,528.08
1705,8.73,2022-07-29 14:26:22-07:00,32.913849,-117.099778,1.0,27.44,528.08
1706,7.78,2022-07-29 14:26:24-07:00,32.913828,-117.099778,1.0,27.56,524.09
1707,7.8,2022-07-29 14:26:26-07:00,32.91382,-117.099792,1.0,27.56,539.43
1708,7.8,2022-07-29 14:26:28-07:00,32.913823,-117.099824,1.0,27.63,531.45
1709,7.88,2022-07-29 14:26:30-07:00,32.913825,-117.099851,1.0,27.75,530.82
1710,7.77,2022-07-29 14:26:32-07:00,32.913821,-117.09989,1.0,27.69,526.83
1711,7.88,2022-07-29 14:26:34-07:00,32.913821,-117.099905,1.0,27.63,526.21
1712,7.92,2022-07-29 14:26:34-07:00,32.913821,-117.099905,1.0,27.75,522.22
1713,7.9,2022-07-29 14:26:40-07:00,32.913865,-117.099935,1.0,27.69,522.22
1714,7.91,2022-07-29 14:26:40-07:00,32.913865,-117.099935,1.0,27.75,530.19
1715,7.94,2022-07-29 14:26:44-07:00,32.913908,-117.099957,1.0,27.75,522.22
1716,7.95,2022-07-29 14:26:44-07:00,32.913908,-117.099957,1.0,27.69,525.58
1717,7.9,2022-07-29 14:26:48-07:00,32.913938,-117.099982,1.0,27.81,529.56
1718,8.32,2022-07-29 14:26:48-07:00,32.913938,-117.099982,1.0,27.75,530.82
1719,8.51,2022-07-29 14:26:52-07:00,32.91396,-117.100001,1.0,27.81,529.56
1720,7.91,2022-07-29 14:26:52-07:00,32.91396,-117.100001,1.0,27.69,526.21
1721,17.72,2022-07-29 14:32:30-07:00,32.914232,-117.099899,1.0,27.81,1058.93
1722,17.49,2022-07-29 14:32:32-07:00,32.914239,-117.09989,1.0,27.94,1043.57
1723,17.72,2022-07-29 14:32:34-07:00,32.914245,-117.099879,1.0,27.94,1058.93
1724,17.9,2022-07-29 14:32:36-07:00,32.914251,-117.099869,1.0,27.88,1044.8
1725,17.56,2022-07-29 14:32:36-07:00,32.914251,-117.099869,1.0,27.88,1058.93
1726,17.55,2022-07-29 14:32:36-07:00,32.914251,-117.099869,1.0,27.88,1044.8
1727,17.48,2022-07-29 14:32:44-07:00,32.914271,-117.099845,1.0,27.88,1044.8
1728,17.72,2022-07-29 14:32:44-07:00,32.914271,-117.099845,1.0,27.88,993.93
1729,17.43,2022-07-29 14:32:48-07:00,32.914274,-117.099848,1.0,27.88,1058.93
1730,17.98,2022-07-29 14:32:48-07:00,32.914274,-117.099848,1.0,27.81,1047.27
1731,17.38,2022-07-29 14:32:52-07:00,32.914275,-117.099849,1.0,27.88,1049.5
1732,17.66,2022-07-29 14:32:52-07:00,32.914275,-117.099849,1.0,27.88,1060.18
1733,17.64,2022-07-29 14:32:56-07:00,32.914274,-117.099854,1.0,27.88,1063.67
1734,17.53,2022-07-29 14:32:56-07:00,32.914274,-117.099854,1.0,27.75,1052.96
1735,17.46,2022-07-29 14:33:00-07:00,32.91427,-117.099854,1.0,27.88,1044.8
1736,17.36,2022-07-29 14:33:02-07:00,32.914269,-117.099863,1.0,27.88,1049.5
1737,17.54,2022-07-29 14:33:04-07:00,32.914266,-117.099876,1.0,27.88,1049.5
1738,17.02,2022-07-29 14:33:06-07:00,32.914263,-117.099887,1.0,27.81,1049.5
1739,17.56,2022-07-29 14:33:08-07:00,32.914258,-117.099888,1.0,27.88,1058.93
1740,17.23,2022-07-29 14:33:10-07:00,32.914254,-117.099884,1.0,27.88,1058.93
1741,17.54,2022-07-29 14:33:12-07:00,32.914253,-117.099892,1.0,27.94,1049.5
1742,17.09,2022-07-29 14:33:12-07:00,32.914253,-117.099892,1.0,27.88,1058.93
1743,17.33,2022-07-29 14:33:20-07:00,32.914234,-117.099924,1.0,27.88,1048.26
1744,17.31,2022-07-29 14:33:24-07:00,32.914219,-117.099948,1.0,27.88,1063.67
1745,17.48,2022-07-29 14:33:24-07:00,32.914219,-117.099948,1.0,27.88,1049.5
1746,17.72,2022-07-29 14:33:28-07:00,32.914206,-117.099969,1.0,27.94,1049.5
